shard_id,barcode,old_name,new_name,brand,productDesc,confidence,changes
4,4607150088078,МАГГИ Навторое Соч Ребр Барб 12х30 г,МАГГИ Навторое Соч Ребр Барб 12х30 г,МАГГИ,,medium,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,7613036446648,МАГГИ ЗАПРАВКА для солянки 12Х180,МАГГИ ЗАПРАВКА для солянки 12Х180,МАГГИ,,medium,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4600680028446,МАГГИ Приправа ВосточныеСпеций10х170 г,МАГГИ Приправа ВосточныеСпеций10х170 г,МАГГИ,,medium,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,0745125381213 745125381213,Перец Черный Молот В/ С Выбор Шефа 100 г,Перец черный молотый Выбор Шефа 100 г,Выбор Шефа,Молотый черный перец для приправы.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4,4660016081521,Соус Ширача Uni Egle 230гр,Соус Ширача Uni Egle 230гр,Uni Egle,Острый соус Ширача для блюд.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4680089421130,Печенье Гречневое с пребиотиком NutVill 85гр,Печенье Гречневое с пребиотиком NutVill 85гр,NutVill,Гречневое печенье с пребиотиками.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4660016081552,Соус Соевый Тамаки 240 мл,Соус соевый Тамаки 240 мл,Тамаки,Соевый соус для маринования и приготовления.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4607044601130,Приправа Кор заправка Чим чим Капуста 60гр,Приправа Кор заправка Чим чим Капуста 60гр,Чим Чим,Приправа для капусты с уникальным вкусом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4630035914704,Сладкий соус кисло сладкий Чили Чим чим 250гр,Сладкий соус кисло сладкий Чили Чим чим 250гр,Чим Чим,Кисло-сладкий соус с чили для блюд.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4,4630035911017,Смесь паниров для курин нагетс Чим чим 240гр,Смесь паниров для курин нагетс Чим чим 240гр,Чим Чим,Панировочная смесь для куриных наггетсов.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4870035000926,Майонез т.м. 3 желания Провансаль 150 г.,Майонез 3 желания Провансаль 150 г,3 желания,Классический майонез Провансаль.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,48743426,Кетчуп 3 желания Шашлык и гриль 530 г.,Кетчуп 3 желания Шашлык и гриль 530 г,3 желания,Кетчуп для шашлыка и гриля.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4604248013233,Джем Вишневый Махеев дой-пак с дозатором 300 г.,Джем вишневый Махеев дой-пак с дозатором 300 г,Махеев,Вишневый джем в удобной упаковке.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870001080907,Томатная паста Цин каз 198гр,Томатная паста Цин каз 198гр,Цин Каз,Томатная паста для приготовления соусов.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4780037060302,Огурцы деликатесн с чесноком Marenelle 720 мл,Огурцы деликатесные с чесноком Marenelle 720 мл,Marenelle,Деликатесные огурцы с чесноком.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870001081447,Томатная паста Цин каз 850гр,Томатная паста Цин каз 850гр,Цин Каз,Томатная паста для соусов и блюд.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870035005495,Кетчуп 3 желания Болгарский сладкий 250 г.,Кетчуп 3 желания Болгарский сладкий 250 г,3 желания,Сладкий болгарский кетчуп.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4610082660083,Шоколад молочный с цельн миндаль без сахара Победа 36%-90гр,Шоколад молочный с цельн миндаль без сахара Победа 36%-90гр,Победа,Молочный шоколад с миндалем без сахара.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,8850813910087,Молоко Coconut Milk Monkey 250 мл,Кокосовое молоко Monkey 250 мл,Monkey,Кокосовое молоко в удобной упаковке.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4680089421000,Печенье Овсяное с сем тыквы NutVill 85гр,Печенье Овсяное с сем тыквы NutVill 85гр,NutVill,Вкусное овсяное печенье с семенами тыквы.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4870035001343,Соус мойонезный 3 желания С лимоным соком 190 г,Соус майонезный 3 желания с лимонным соком 190 г,3 желания,Майонезный соус с лимонным соком.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4,4607022092950,Масло подсолнечное ЦАРЬ раф 1 л,Подсолнечное масло ЦАРЬ рафинированное 1 л,ЦАРЬ,Рафинированное подсолнечное масло.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4610000822159,Приправа Зира Приправыч 10гр,Приправа Зира Приправыч 10гр,Приправыч,Приправа зира для улучшения вкуса блюд.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4610082660076,Шоколад молочный с цельн фундук без сахара Победа 36%-90гр,Шоколад молочный с цельн фундук без сахара Победа 36%-90гр,Победа,Молочный шоколад с цельным фундуком без сахара.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4,4870144001074,Мороженое Пломбир ДЭП 60 г,Пломбир мороженое ДЭП 60 г,ДЭП,Классическое пломбирное мороженое.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4870144006857,Мороженое ФроЗеро ДЭП 80 г,ФроЗеро мороженое ДЭП 80 г,ДЭП,Мороженое ФроЗеро с низким содержанием сахара.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4870035002654,Кетчуп 3 желания Барбекю100 г.,Кетчуп 3 желания Барбекю 100 г,3 желания,Кетчуп Барбекю для гриля и барбекю.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4604248016920,Джем Персик-Манго Махеев стакан 400 г.,Джем Персик-Манго Махеев 400 г,Махеев,Сладкий джем с персиком и манго.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,8410300207665,Приправа GB Куриный рассыпчатый бульон 80гр,Приправа GB Куриный рассыпчатый бульон 80гр,GB,Куриный бульон в рассыпчатом виде.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4600680026909,МАГГИ Прованские Травы 20 г,Прованские травы МАГГИ 20 г,МАГГИ,Смесь прованских трав для ароматизации блюд.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4600680032443,МАГГИ Приправа Порошок Говядина 60х20 г,Приправа Порошок Говядина МАГГИ 60х20 г,МАГГИ,Приправа для говядины в порошке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4700000200337,Алькони говядина 85 г. брикет.,Говядина Алькони 85 г,Алькони,Говядина в брикете.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,4700000200108,Алькони острая 100 г,Острая Алькони 100 г,Алькони,Острая закуска в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4,2500509980011 4660136781868,Соус Кисло-сладкий Тамаки 470 мл.,Соус кисло-сладкий Тамаки 470 мл,Тамаки,Кисло-сладкий соус для салатов и блюд.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4,745125381428 0745125381428,Перец Черный Молот в/с Слон Выбор Шефа 100 г,Перец черный молотый Слон Выбор Шефа 100 г,Слон,Молотый черный перец для приправ.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4,4610000822418,Приправа для Пельменей 15 г,Приправа для пельменей 15 г,,Приправа для пельменей.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4601238001607,"Молоко Безлактозное БМК 1,8%-975 мл","Молоко безлактозное БМК 1,8% 975 мл",БМК,Безлактозное молоко с низким содержанием жира.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870001546298,NATURELLA олив.масло SIZMA - EXTR.VIR-DORICA 500ml,NATURELLA оливковое масло SIZMA - Extra Virgin 500 мл,NATURELLA,Оливковое масло первого отжима.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,2500802190018,Дрожжи для произ,Дрожжи для выпечки,,Дрожжи для приготовления теста.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,2500802290015,Морковь,Морковь,,Свежая морковь.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,2500602530014,Кетчуп 3 желания Классический 100 г.,Кетчуп 3 желания классический 100 г,3 желания,Классический кетчуп для блюд.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4,4870035007390,Майонез т.м. 3 желания Оливковый 190 г.,Майонез 3 желания оливковый 190 г,3 желания,Оливковый майонез для салатов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4,4606180005109,"Сгущен.молоко с сахаром ""Столичная"" 380гр","Сгущен.молоко с сахаром ""Столичная"" 380гр",Столичная,Сгущенное молоко с добавлением сахара.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4,4870035000568,Соус 3 желания Сырный 250 г,Соус 3 желания сырный 250 г,3 желания,Сырный соус для закусок.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4606428227010,Уксус Бальзамический натуральный 6% 250 мл,Уксус бальзамический натуральный 6% 250 мл,,Бальзамический уксус для заправки.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4630035912830,Соус Чили с чесночный Чим чим 220гр,Соус Чили с чесночный Чим чим 220гр,Чим Чим,Острый соус с чесноком.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4604248019051,"Томатная паста Махеевь ""Домашняя"" ТВИСТ 180 г","Томатная паста Махеевъ ""Домашняя"" ТВИСТ 180 г",,Томатная паста для приготовления соусов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4,4604248000844,Махеев Оливковый высоккал 67% 380 г.,Махеев оливковое масло высококалорийное 67% 380 г,Махеев,Оливковое масло с высоким содержанием калорий.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4630035914940,"Соус перечный огненно - острый, Чим - Чим 190 г.",Соус перечный огненно-острый Чим-Чим 190 г,,Острый перечный соус для добавления в блюда.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4,4870035000964,Соус 3 желания Цезарь 250 г,Соус 3 желания Цезарь 250 г,,Соус Цезарь для салатов и блюд.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,745125381398,Приправа Лотос 400гр,Приправа Лотос 400гр,Лотос,Приправа для различных блюд.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,710497627054,Приправа для картофеля 20гр,Приправа для картофеля 20гр,,Приправа для картофеля.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870235681727,Попкорн TM izi Corn Со вкусом карамели 60 г (Мальчик),Попкорн TM izi Corn со вкусом карамели 60 г,izi Corn,Попкорн с карамельным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4,4600699501398,Подсолнечное масло Altero (Golden) Микс с олив.маслом 810 мл.,Подсолнечное масло Altero Микс с оливковым маслом 810 мл,Altero,Подсолнечное масло с оливковым маслом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4,4610082665248,Конфеты вафельн Соната в молочном шоколаде без доб сахара 150гр,Конфеты вафельн Соната в молочном шоколаде без доб сахара 150гр,Соната,Вафельные конфеты в молочном шоколаде без сахара.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4,4870035006058,"Молоко цельное сгущенное вареное с сахаром, жирность 8,5% ж/б 360 г","Молоко цельное сгущенное вареное с сахаром 8,5% ж/б 360 г",,Сгущенное молоко с сахаром.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870035005228,Соус 3 желания Томатный с Базиликом 250 г,Соус 3 желания томатный с базиликом 250 г,,Томатный соус с базиликом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,48740661,"Горчица с хреном 0,07 г.","Горчица с хреном 0,07 г",,Горчица с добавлением хрена.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4607067550415,Корнишоны Скатерть- Самобранка маринованные хрустящие с/б 720 мл.,Корнишоны Скатерть-Самобранка маринованные хрустящие 720 мл,,Маринованные корнишоны с хрустящей текстурой.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4,4610000820582,"Приправа ""Для цыпленка табака"" 15гр","Приправа ""Для цыпленка табака"" 15гр",,Приправа для приготовления цыпленка табака.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4630019131615,Корица с сахаром 20 г,Корица с сахаром 20 г,,Корица с добавлением сахара.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,2000000015583,Аджика,Аджика,,Острая аджика для блюд.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,2000000015699,Хе из Грибов Шиитаке по-корейски,Хе из грибов шиитаке по-корейски,,Корейское блюдо из грибов шиитаке.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,2000000015606,Квашеная Капуста,Квашеная капуста,,"Классическая квашеная капуста, богатая витаминами.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4607116761922,"Уксус ТМ ""Стоевь"" Виноградный 6% п/бут 350 мл","Уксус ""Стоевь"" виноградный 6% 350 мл",Стоевь,Виноградный уксус 6% в упаковке 350 мл.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4,4870254130190,Лапша б/п NOODLES MASTER c гов.соусом,Лапша б/п NOODLES MASTER с говяжьим соусом,NOODLES MASTER,Лапша быстрого приготовления с говяжьим соусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,764460825169,Влажные салфетки Zeffir BABY 77 шт.,Влажные салфетки Zeffir Baby 77 шт.,Zeffir,"Влажные салфетки для детей, 77 штук в упаковке.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,46280893,Nescafe АЙС,Nescafe Айс,Nescafe,Кофе Nescafe в формате Айс.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,745125381688,Кукурузный крахмал 800гр HORECA,Кукурузный крахмал 800гр HORECA,HORECA,"Кукурузный крахмал, 800 г, для профессионального использования.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4860001120239,Лимонад Натахтари Груша1 л п/б,Лимонад Натахтари груша 1 л,Натахтари,"Лимонад с вкусом груши, 1 л.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4860112001243,Напиток JAZ Вишня 450 мл,Напиток JAZ вишня 450 мл,JAZ,"Напиток со вкусом вишни, 450 мл.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870234681032,Напиток Manana Orange 1 л,Напиток Manana Orange 1 л,Manana,"Напиток со вкусом апельсина, 1 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870234680721,Напиток TASSAY зеленый чай ананас-маракуйя 1 л,Напиток TASSAY зеленый чай ананас-маракуйя 1 л,TASSAY,"Зеленый чай с ананасом и маракуйей, 1 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870234681384,Лимонад Holiday Granato Italiana 1 л п\б,Лимонад Holiday Granato Italiana 1 л,Holiday,"Лимонад Granato Italiana, 1 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870071002137,"Лимонад Holiday Limonade Italiana 1,5 л п\б","Лимонад Holiday Limonade Italiana 1,5 л",Holiday,"Лимонад Limonade Italiana, 1,5 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870234680936,Лимонад Holiday Махито Italiana 1 л п\б,Лимонад Holiday Махито Italiana 1 л,Holiday,"Лимонад Махито Italiana, 1 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870234680967,"Напиток TASSAY черный чай манго-ананас 0,5 л","Напиток TASSAY черный чай манго-ананас 0,5 л",TASSAY,"Черный чай с манго и ананасом, 0,5 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870234680059,"Напиток TASSAY черный лесн ягоды 1,5 л","Напиток TASSAY черный лесные ягоды 1,5 л",TASSAY,"Черный чай с лесными ягодами, 1,5 л.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870204390520,"Лимонад Дюшес се/б 0,5 л","Лимонад Дюшес 0,5 л",Дюшес,Освежающий лимонад с натуральным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4,4870200193736,"Махито Lime / Mint ал/б 0,45*24","Мохито Лайм / Мята 0,45 л",Махито,Коктейль с освежающим вкусом лайма и мяты.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4,4870204395396,"Vitamin C Riksamin с Медом 0,5 пэт","Витамин C Riksamin с медом 0,5 л",Riksamin,Напиток с витамином C и медом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870204392852,"Напиток Златояр Байкал ст/б 0,5","Напиток Златояр Байкал 0,5 л",Златояр,Традиционный напиток с уникальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870204395235,"Ice Tea чай Малина 1,0 л","Ice Tea Малина 1,0 л",Ice Tea,Освежающий чай с малиновым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870200192920,"Лимонад FEST BERRY Original 1,0 л","Лимонад FEST BERRY Original 1,0 л",FEST BERRY,Лимонад с ягодным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870200192135,"Сары- Агаш Асем-Ай Минеральная вода газом 0,5 л","Сары-Агаш Асем-Ай Минеральная вода газированная 0,5 л",,Минеральная вода с газом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4,4870200193514,"Напиток Лимонад Байкал 0,5 л","Лимонад Байкал 0,5 л",Байкал,Классический лимонад с уникальным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870200194030,"GRANAT газир,безалк/пэт 0,25*24","GRANAT газированный безалкогольный 0,25 л",GRANAT,Газированный напиток с гранатовым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870200193668 4601351013181,"ZET ENERGY без/алк,ал/б 0,45 л","ZET ENERGY безалкогольный 0,45 л",ZET ENERGY,Энергетический напиток без алкоголя.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870235043181,"Тоник LimonBoom Classic 0,45 жб","Тоник LimonBoom Classic 0,45 л",LimonBoom,Классический тоник с освежающим вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870202521285,"Напиток Garden березовый 0,450 л","Напиток Garden березовый 0,450 л",Garden,Березовый сок с натуральным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870202522008,"Напиток Garden Груша 0,450 л","Напиток Garden Груша 0,450 л",Garden,Грушевый напиток с натуральным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870202522473,Первоквас Свежак Квас жив брож. 1 л Пэт,Первоквас Свежак Квас живой 1 л,Первоквас,Квас с живыми культурами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4,4870202521254,"Чай черный MAXI Клубника 1,20 л","Чай черный MAXI Клубника 1,20 л",MAXI,Чай с клубничным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870202521230,"Чай черный MAXI Лимон 1,20 л","Чай черный MAXI Лимон 1,20 л",MAXI,"Чай черный с лимоном в упаковке 1,2 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870202521179,"Чай черный MAXI Персик 0,450 л","Чай черный MAXI Персик 0,450 л",MAXI,"Чай черный с персиком в упаковке 0,45 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4860011650633,"Лимонад KAZBEGI Груша 0,5 л сб","Лимонад KAZBEGI Груша 0,5 л",KAZBEGI,"Лимонад с грушевым вкусом в упаковке 0,5 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4860111650657,"Лимонад KazBeGi Lemon 0,5 л","Лимонад KazBeGi Lemon 0,5 л",KazBeGi,"Лимонад с лимонным вкусом в упаковке 0,5 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4860111650923,Лимонад KazBeGi Lemon 2 л,Лимонад KazBeGi Lemon 2 л,KazBeGi,Лимонад с лимонным вкусом в упаковке 2 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870071004322,"Напиток TASSAY черный лимон 0,5 л","Напиток TASSAY черный лимон 0,5 л",TASSAY,"Напиток черный лимон в упаковке 0,5 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4650243870968,Энергетич напиток Gorilla Peach Apricot 0.45 жб,"Энергетический напиток Gorilla Peach Apricot 0,45 жб",Gorilla,"Энергетический напиток с персиковым и абрикосовым вкусом в упаковке 0,45 л.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,5449000131836,Напиток КОЛА БЕЗ САХ ПЭТ 500МЛх,Напиток КОЛА БЕЗ САХ ПЭТ 500МЛх,КОЛА,Кола без сахара в упаковке 500 мл.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,5449000052926,Напиток ФАНТА ПЭТ 1.5Лх6,Напиток ФАНТА ПЭТ 1.5Лх6,ФАНТА,"Напиток Фанта в упаковке 1,5 л, 6 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4,5449000004864,Напиток СПРАЙТ ПЭТ 2Лх6,Напиток СПРАЙТ ПЭТ 2Лх6,СПРАЙТ,"Напиток Спрайт в упаковке 2 л, 6 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4,5449000189349,Холодный чай ФЬЮС МАНГ-АНАН ПЭТ 500М,Холодный чай ФЬЮС МАНГО-АНАНАС ПЭТ 500 мл,ФЬЮС,Холодный чай с манго и ананасом в упаковке 500 мл.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,5449000189332,Холодный чай ФЬЮС ПЕРСИК ПЭТ 1Лх12,Холодный чай ФЬЮС ПЕРСИК ПЭТ 1Лх12,ФЬЮС,"Холодный чай с персиком в упаковке 1 л, 12 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4,5449000001986,Холодный чай ФЬЮС АРБУЗ ПЭТ 500МЛХ12,Холодный чай ФЬЮС АРБУЗ ПЭТ 500МЛХ12,ФЬЮС,"Холодный чай с арбузом в упаковке 500 мл, 12 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4,5060751216193,"Энергит Напиток МОНСТР МАНГ ЛОК ЖБ0,5ЛХ","Энергит Напиток МОНСТР МАНГ ЛОК ЖБ0,5ЛХ",МОНСТР,"Энергетический напиток с манго в упаковке 0,5 л.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870001154035 4870002329890,"Lipton Ice Персик 0,5 л.","Lipton Ice Персик 0,5 л",Lipton,"Чай Lipton Ice с персиковым вкусом в упаковке 0,5 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870002329968,"Lipton Lce Tea Черный 1,5 л Персик 06","Lipton Ice Tea Черный 1,5 л Персик",Lipton,Чай с персиковым вкусом в удобной упаковке.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4,4870001570194,Напиток Mirinda апельсин 1 л,Mirinda Апельсин 1 л,Mirinda,Газированный напиток с апельсиновым вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870001570071,Напиток Pepsi 1 л,Напиток Pepsi 1 л,Pepsi,Классический газированный напиток.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4,4870144473734,"Напиток Светский Буратина 1,0 газ.","Напиток Светский Буратина 1,0 газ.",,Газированный напиток с уникальным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
